stop_id,stop_name,stop_lat,stop_lon,platform_code,parent_station,location_type
008822475:1,Boortmeerbeek,50.981853,4.5739,1,008822475,0
008822475:2,Boortmeerbeek,50.981853,4.5739,2,008822475,0
008822517,Haacht,50.966428,4.613309,,,1
008822517:0,Haacht,50.966428,4.613309,,008822517,0
008822517:1,Haacht,50.966428,4.613309,1,008822517,0
008822517:2,Haacht,50.966428,4.613309,2,008822517,0
008822525,Wespelaar-Tildonk,50.958544,4.638011,,,1
008822525:0,Wespelaar-Tildonk,50.958544,4.638011,,008822525,0
008822525:1,Wespelaar-Tildonk,50.958544,4.638011,1,008822525,0
008822525:2,Wespelaar-Tildonk,50.958544,4.638011,2,008822525,0
008822533,Hambos,50.944251,4.66301,,,1
008822533:0,Hambos,50.944251,4.66301,,008822533,0
008822533:1,Hambos,50.944251,4.66301,1,008822533,0
008822533:2,Hambos,50.944251,4.66301,2,008822533,0
008822608,Willebroek,51.066343,4.356019,,,1
008822608:0,Willebroek,51.066343,4.356019,,008822608,0
008822608:1,Willebroek,51.066343,4.356019,1,008822608,0
008822608:2,Willebroek,51.066343,4.356019,2,008822608,0
008822715,Puurs,51.07722,4.282703,,,1
008822715:0,Puurs,51.07722,4.282703,,008822715,0
008822715:1,Puurs,51.07722,4.282703,1,008822715,0
008822715:2,Puurs,51.07722,4.282703,2,008822715,0
008822715:3,Puurs,51.07722,4.282703,3,008822715,0
008822772,Bornem,51.099225,4.240526,,,1
008822772:0,Bornem,51.099225,4.240526,,008822772,0
008822814,Boom,51.090713,4.360694,,,1
008822814:0,Boom,51.090713,4.360694,,008822814,0
008822814:1,Boom,51.090713,4.360694,1,008822814,0
008822814:2,Boom,51.090713,4.360694,2,008822814,0
008822848,Ruisbroek-Sauvegarde,51.081022,4.324998,,,1
008822848:0,Ruisbroek-Sauvegarde,51.081022,4.324998,,008822848,0
008822848:1,Ruisbroek-Sauvegarde,51.081022,4.324998,1,008822848,0
008824158,Hoboken-Polder,51.182699,4.347785,,,1
008824158:0,Hoboken-Polder,51.182699,4.347785,,008824158,0
008824158:1,Hoboken-Polder,51.182699,4.347785,1,008824158,0
008824158:2,Hoboken-Polder,51.182699,4.347785,2,008824158,0
008824224,Hemiksem,51.136243,4.338293,,,1
008824224:0,Hemiksem,51.136243,4.338293,,008824224,0
008824224:1,Hemiksem,51.136243,4.338293,1,008824224,0
008824224:2,Hemiksem,51.136243,4.338293,2,008824224,0
008824232,Schelle,51.12551,4.340261,,,1
008824232:0,Schelle,51.12551,4.340261,,008824232,0
008824232:1,Schelle,51.12551,4.340261,1,008824232,0
008824232:2,Schelle,51.12551,4.340261,2,008824232,0
008824240,Niel,51.111595,4.338589,,,1
008824240:0,Niel,51.111595,4.338589,,008824240,0
008824240:1,Niel,51.111595,4.338589,1,008824240,0
008824240:2,Niel,51.111595,4.338589,2,008824240,0
008831005,Hasselt,50.930822,5.327627,,,1
008831005:0,Hasselt,50.930822,5.327627,,008831005,0
008831005:1,Hasselt,50.930822,5.327627,1,008831005,0
008831005:2,Hasselt,50.930822,5.327627,2,008831005,0
008831005:3,Hasselt,50.930822,5.327627,3,008831005,0
008831005:4,Hasselt,50.930822,5.327627,4,008831005,0
008831005:5,Hasselt,50.930822,5.327627,5,008831005,0
008831005:6,Hasselt,50.930822,5.327627,6,008831005,0
008831005:7,Hasselt,50.930822,5.327627,7,008831005,0
008831005:8,Hasselt,50.930822,5.327627,8,008831005,0
008831005:9,Hasselt,50.930822,5.327627,9,008831005,0
008831039,Alken,50.886837,5.292866,,,1
008831039:0,Alken,50.886837,5.292866,,008831039,0
008831039:1,Alken,50.886837,5.292866,1,008831039,0
008831039:2,Alken,50.886837,5.292866,2,008831039,0
008831088,Schulen,50.963758,5.187405,,,1
008831088:0,Schulen,50.963758,5.187405,,008831088,0
008831088:1,Schulen,50.963758,5.187405,1,008831088,0
008831088:2,Schulen,50.963758,5.187405,2,008831088,0
008831112,Diepenbeek,50.910452,5.419947,,,1
008831112:0,Diepenbeek,50.910452,5.419947,,008831112,0
008831112:1,Diepenbeek,50.910452,5.419947,1,008831112,0
008831112:2,Diepenbeek,50.910452,5.419947,2,008831112,0
008831138,Bilzen,50.868643,5.50938,,,1
008831138:0,Bilzen,50.868643,5.50938,,008831138,0
008831138:1,Bilzen,50.868643,5.50938,1,008831138,0
008831138:2,Bilzen,50.868643,5.50938,2,008831138,0
008831310,Tongeren,50.784405,5.47328,,,1
008831310:0,Tongeren,50.784405,5.47328,,008831310,0
008831310:1,Tongeren,50.784405,5.47328,1,008831310,0
008831310:2,Tongeren,50.784405,5.47328,2,008831310,0
008831310:3,Tongeren,50.784405,5.47328,3,008831310,0
008831310:4,Tongeren,50.784405,5.47328,4,008831310,0
008831310:5,Tongeren,50.784405,5.47328,5,008831310,0
008831401,Diest,50.993341,5.050031,,,1
008831401:0,Diest,50.993341,5.050031,,008831401,0
008831401:1,Diest,50.993341,5.050031,1,008831401,0
008831401:2,Diest,50.993341,5.050031,2,008831401,0
008831765,Genk,50.967057,5.497685,,,1
008831765:0,Genk,50.967057,5.497685,,008831765,0
008831765:1,Genk,50.967057,5.497685,1,008831765,0
008831765:2,Genk,50.967057,5.497685,2,008831765,0
008831765:3,Genk,50.967057,5.497685,3,008831765,0
008831781,Bokrijk,50.955812,5.408386,,,1
008831781:0,Bokrijk,50.955812,5.408386,,008831781,0
008831781:1,Bokrijk,50.955812,5.408386,1,008831781,0
008831781:2,Bokrijk,50.955812,5.408386,2,008831781,0
008831807,Sint-Truiden,50.81762,5.176654,,,1
008831807:0,Sint-Truiden,50.81762,5.176654,,008831807,0
008831807:1,Sint-Truiden,50.81762,5.176654,1,008831807,0
008831807:2,Sint-Truiden,50.81762,5.176654,2,008831807,0
008832003,Leopoldsburg,51.117312,5.257287,,,1
008832003:0,Leopoldsburg,51.117312,5.257287,,008832003,0
008832003:1,Leopoldsburg,51.117312,5.257287,1,008832003,0
008832045,Balen,51.169099,5.164986,,,1
008832045:0,Balen,51.169099,5.164986,,008832045,0
008832045:1,Balen,51.169099,5.164986,1,008832045,0
008832227,Beverlo,51.087719,5.234373,,,1
008832227:0,Beverlo,51.087719,5.234373,,008832227,0
008832227:1,Beverlo,51.087719,5.234373,1,008832227,0
008832235,Beringen,51.050603,5.235892,,,1
008832235:0,Beringen,51.050603,5.235892,,008832235,0
008832235:1,Beringen,51.050603,5.235892,1,008832235,0
008832235:2,Beringen,51.050603,5.235892,2,008832235,0
008832243,Heusden,51.038207,5.281782,,,1
008832243:0,Heusden,51.038207,5.281782,,008832243,0
008832243:1,Heusden,51.038207,5.281782,1,008832243,0
008832243:2,Heusden,51.038207,5.281782,2,008832243,0
008832250,Zolder,51.033548,5.3299,,,1
008832250:0,Zolder,51.033548,5.3299,,008832250,0
008832250:1,Zolder,51.033548,5.3299,1,008832250,0
008832334,Zonhoven,50.989557,5.348815,,,1
008832334:0,Zonhoven,50.989557,5.348815,,008832334,0
008832334:1,Zonhoven,50.989557,5.348815,1,008832334,0
008832375,Kiewit,50.954841,5.350226,,,1
008832375:0,Kiewit,50.954841,5.350226,,008832375,0
008832375:1,Kiewit,50.954841,5.350226,1,008832375,0
008832375:2,Kiewit,50.954841,5.350226,2,008832375,0
008832409,Mol,51.19105,5.116336,,,1
008832409:0,Mol,51.19105,5.116336,,008832409,0
008832409:1,Mol,51.19105,5.116336,1,008832409,0
008832409:2,Mol,51.19105,5.116336,2,008832409,0
008832409:A,Mol,51.19105,5.116336,A,008832409,0
008832433,Geel,51.168955,4.988608,,,1
008832433:0,Geel,51.168955,4.988608,,008832433,0
008832433:1,Geel,51.168955,4.988608,1,008832433,0
008832433:2,Geel,51.168955,4.988608,2,008832433,0
008832458,Olen,51.188057,4.847585,,,1
008832458:0,Olen,51.188057,4.847585,,008832458,0
008832458:1,Olen,51.188057,4.847585,1,008832458,0
008832458:2,Olen,51.188057,4.847585,2,008832458,0
008832565,Lommel,51.211564,5.312031,,,1
008832565:0,Lommel,51.211564,5.312031,,008832565,0
008832565:1,Lommel,51.211564,5.312031,1,008832565,0
008832573,Overpelt,51.215618,5.422751,,,1
008832573:0,Overpelt,51.215618,5.422751,,008832573,0
008832573:1,Overpelt,51.215618,5.422751,1,008832573,0
008832615,Neerpelt,51.222369,5.43717,,,1
008832615:0,Neerpelt,51.222369,5.43717,,008832615,0
008832615:1,Neerpelt,51.222369,5.43717,1,008832615,0
008832615:2,Neerpelt,51.222369,5.43717,2,008832615,0
008832664,Hamont,51.246424,5.543279,,,1
008832664:0,Hamont,51.246424,5.543279,,008832664,0
008832664:1,Hamont,51.246424,5.543279,1,008832664,0
008833001,Leuven,50.88228,4.715866,,,1
008833001:0,Leuven,50.88228,4.715866,,008833001,0
008833001:1,Leuven,50.88228,4.715866,1,008833001,0
008833001:2,Leuven,50.88228,4.715866,2,008833001,0
008833001:3,Leuven,50.88228,4.715866,3,008833001,0
008833001:4,Leuven,50.88228,4.715866,4,008833001,0
008833001:5,Leuven,50.88228,4.715866,5,008833001,0
008833001:6,Leuven,50.88228,4.715866,6,008833001,0
008833001:7,Leuven,50.88228,4.715866,7,008833001,0
008833001:8,Leuven,50.88228,4.715866,8,008833001,0
008833001:9,Leuven,50.88228,4.715866,9,008833001,0
008833001:A,Leuven,50.88228,4.715866,A,008833001,0
008833001:B,Leuven,50.88228,4.715866,B,008833001,0
008833001:C,Leuven,50.88228,4.715866,C,008833001,0
008833001:D,Leuven,50.88228,4.715866,D,008833001,0
008833050,Vertrijk,50.836282,4.835522,,,1
008833050:0,Vertrijk,50.836282,4.835522,,008833050,0
008833050:1,Vertrijk,50.836282,4.835522,1,008833050,0
008833050:2,Vertrijk,50.836282,4.835522,2,008833050,0
008833126,Heverlee,50.86253,4.6952,,,1
008833126:0,Heverlee,50.86253,4.6952,,008833126,0
008833126:1,Heverlee,50.86253,4.6952,1,008833126,0
008833126:2,Heverlee,50.86253,4.6952,2,008833126,0
008833134,Oud-Heverlee,50.835931,4.653311,,,1
008833134:0,Oud-Heverlee,50.835931,4.653311,,008833134,0
008833134:1,Oud-Heverlee,50.835931,4.653311,1,008833134,0
008833134:2,Oud-Heverlee,50.835931,4.653311,2,008833134,0
008833159,Sint-Joris-Weert,50.800631,4.651728,,,1
008833159:0,Sint-Joris-Weert,50.800631,4.651728,,008833159,0
008833159:1,Sint-Joris-Weert,50.800631,4.651728,1,008833159,0
008833159:2,Sint-Joris-Weert,50.800631,4.651728,2,008833159,0
008833175,Wijgmaal,50.92274,4.701475,,,1
008833175:0,Wijgmaal,50.92274,4.701475,,008833175,0
008833175:1,Wijgmaal,50.92274,4.701475,1,008833175,0
008833175:2,Wijgmaal,50.92274,4.701475,2,008833175,0
008833209,Aarschot,50.984406,4.824043,,,1
008833209:0,Aarschot,50.984406,4.824043,,008833209,0
008833209:1,Aarschot,50.984406,4.824043,1,008833209,0
008833209:2,Aarschot,50.984406,4.824043,2,008833209,0
008833209:3,Aarschot,50.984406,4.824043,3,008833209,0
008833233,Wezemaal,50.956261,4.747679,,,1
008833233:0,Wezemaal,50.956261,4.747679,,008833233,0
008833233:1,Wezemaal,50.956261,4.747679,1,008833233,0
008833233:2,Wezemaal,50.956261,4.747679,2,008833233,0
008833258,Langdorp,51.002466,4.863541,,,1
008833258:0,Langdorp,51.002466,4.863541,,008833258,0
008833258:1,Langdorp,51.002466,4.863541,1,008833258,0
008833258:2,Langdorp,51.002466,4.863541,2,008833258,0
008833266,Testelt,51.009864,4.945829,,,1
008833266:0,Testelt,51.009864,4.945829,,008833266,0
008833266:1,Testelt,51.009864,4.945829,1,008833266,0
008833266:2,Testelt,51.009864,4.945829,2,008833266,0
008833274,Zichem,51.00669,4.987359,,,1
008833274:0,Zichem,51.00669,4.987359,,008833274,0
008833274:1,Zichem,51.00669,4.987359,1,008833274,0
008833274:2,Zichem,51.00669,4.987359,2,008833274,0
008833308,Tienen,50.80802,4.92581,,,1
008833308:0,Tienen,50.80802,4.92581,,008833308,0
008833308:1,Tienen,50.80802,4.92581,1,008833308,0
008833308:2,Tienen,50.80802,4.92581,2,008833308,0
008833308:3,Tienen,50.80802,4.92581,3,008833308,0
008833308:4,Tienen,50.80802,4.92581,4,008833308,0
008833308:5,Tienen,50.80802,4.92581,5,008833308,0
008833449,Ezemaal,50.772126,4.994217,,,1
008833449:0,Ezemaal,50.772126,4.994217,,008833449,0
008833449:1,Ezemaal,50.772126,4.994217,1,008833449,0
008833449:2,Ezemaal,50.772126,4.994217,2,008833449,0
008833605,Landen,50.747927,5.07966,,,1
008833605:0,Landen,50.747927,5.07966,,008833605,0
008833605:1,Landen,50.747927,5.07966,1,008833605,0
008833605:2,Landen,50.747927,5.07966,2,008833605,0
008833605:3,Landen,50.747927,5.07966,3,008833605,0
008833605:4,Landen,50.747927,5.07966,4,008833605,0
008833605:5,Landen,50.747927,5.07966,5,008833605,0
008833670,Neerwinden,50.763964,5.036323,,,1
008833670:0,Neerwinden,50.763964,5.036323,,008833670,0
008833670:1,Neerwinden,50.763964,5.036323,1,008833670,0
008833670:2,Neerwinden,50.763964,5.036323,2,008833670,0
008841004,Liège-Guillemins,50.62455,5.566695,,,1
008841004:0,Liège-Guillemins,50.62455,5.566695,,008841004,0
008841004:1,Liège-Guillemins,50.62455,5.566695,1,008841004,0
008841004:2,Liège-Guillemins,50.62455,5.566695,2,008841004,0
008841004:3,Liège-Guillemins,50.62455,5.566695,3,008841004,0
008841004:4,Liège-Guillemins,50.62455,5.566695,4,008841004,0
008841004:5,Liège-Guillemins,50.62455,5.566695,5,008841004,0
008841004:6,Liège-Guillemins,50.62455,5.566695,6,008841004,0
008841004:7,Liège-Guillemins,50.62455,5.566695,7,008841004,0
008841004:8,Liège-Guillemins,50.62455,5.566695,8,008841004,0
008841004:9,Liège-Guillemins,50.62455,5.566695,9,008841004,0
008841202,Ans,50.661208,5.509704,,,1
008841202:0,Ans,50.661208,5.509704,,008841202,0
008841202:1,Ans,50.661208,5.509704,1,008841202,0
008841202:2,Ans,50.661208,5.509704,2,008841202,0
008841202:3,Ans,50.661208,5.509704,3,008841202,0
008841202:4,Ans,50.661208,5.509704,4,008841202,0
008841202:5,Ans,50.661208,5.509704,5,008841202,0
008841319,Bierset-Awans,50.65861,5.460551,,,1
008841319:0,Bierset-Awans,50.65861,5.460551,,008841319,0
008841319:1,Bierset-Awans,50.65861,5.460551,1,008841319,0
008841319:2,Bierset-Awans,50.65861,5.460551,2,008841319,0
008841327,Voroux,50.66181,5.429556,,,1
008841327:0,Voroux,50.66181,5.429556,,008841327,0
008841327:1,Voroux,50.66181,5.429556,1,008841327,0
008841327:2,Voroux,50.66181,5.429556,2,008841327,0
008841400,Waremme,50.694549,5.249475,,,1
008841400:0,Waremme,50.694549,5.249475,,008841400,0
008841400:1,Waremme,50.694549,5.249475,1,008841400,0
008841400:2,Waremme,50.694549,5.249475,2,008841400,0
008841400:3,Waremme,50.694549,5.249475,3,008841400,0
008841400:4,Waremme,50.694549,5.249475,4,008841400,0
008841434,Bleret,50.685065,5.286394,,,1
008841434:0,Bleret,50.685065,5.286394,,008841434,0
008841434:1,Bleret,50.685065,5.286394,1,008841434,0
008841434:2,Bleret,50.685065,5.286394,2,008841434,0
008841442,Remicourt,50.678611,5.321407,,,1
008841442:0,Remicourt,50.678611,5.321407,,008841442,0
008841442:1,Remicourt,50.678611,5.321407,1,008841442,0
008841442:2,Remicourt,50.678611,5.321407,2,008841442,0
008841459,Momalle,50.66991,5.367602,,,1
008841459:0,Momalle,50.66991,5.367602,,008841459,0
008841459:1,Momalle,50.66991,5.367602,1,008841459,0
008841459:2,Momalle,50.66991,5.367602,2,008841459,0
008841467,Fexhe-le-Haut-Clocher,50.664049,5.398453,,,1
008841467:0,Fexhe-le-Haut-Clocher,50.664049,5.398453,,008841467,0
008841467:1,Fexhe-le-Haut-Clocher,50.664049,5.398453,1,008841467,0
008841467:2,Fexhe-le-Haut-Clocher,50.664049,5.398453,2,008841467,0
008841525,Liège-Palais,50.646349,5.570453,,,1
008841525:0,Liège-Palais,50.646349,5.570453,,008841525,0
008841525:1,Liège-Palais,50.646349,5.570453,1,008841525,0
008841525:2,Liège-Palais,50.646349,5.570453,2,008841525,0
008841525:3,Liège-Palais,50.646349,5.570453,3,008841525,0
008841525:4,Liège-Palais,50.646349,5.570453,4,008841525,0
008841558,Liège-Jonfosse,50.640299,5.561131,,,1
008841558:0,Liège-Jonfosse,50.640299,5.561131,,008841558,0
008841558:1,Liège-Jonfosse,50.640299,5.561131,1,008841558,0
008841558:2,Liège-Jonfosse,50.640299,5.561131,2,008841558,0
008841608,Herstal,50.660911,5.622761,,,1
008841608:0,Herstal,50.660911,5.622761,,008841608,0
008841608:1,Herstal,50.660911,5.622761,1,008841608,0
008841608:2,Herstal,50.660911,5.622761,2,008841608,0
008841608:3,Herstal,50.660911,5.622761,3,008841608,0
008841665,Milmort,50.692455,5.60009,,,1
008841665:0,Milmort,50.692455,5.60009,,008841665,0
008841665:1,Milmort,50.692455,5.60009,1,008841665,0
008841665:2,Milmort,50.692455,5.60009,2,008841665,0
008841673,Liers,50.698181,5.56683,,,1
008841673:0,Liers,50.698181,5.56683,,008841673,0
008841673:1,Liers,50.698181,5.56683,1,008841673,0
008841673:2,Liers,50.698181,5.56683,2,008841673,0
008841673:3,Liers,50.698181,5.56683,3,008841673,0
008841731,Glons,50.750426,5.535431,,,1
008841731:0,Glons,50.750426,5.535431,,008841731,0
008841731:1,Glons,50.750426,5.535431,1,008841731,0
008841731:2,Glons,50.750426,5.535431,2,008841731,0
008842002,Angleur,50.613152,5.599695,,,1
008842002:0,Angleur,50.613152,5.599695,,008842002,0
008842002:1,Angleur,50.613152,5.599695,1,008842002,0
008842002:2,Angleur,50.613152,5.599695,2,008842002,0
008842002:3,Angleur,50.613152,5.599695,3,008842002,0
008842002:4,Angleur,50.613152,5.599695,4,008842002,0
008842002:5,Angleur,50.613152,5.599695,5,008842002,0
008842036,Chênée,50.608019,5.616073,,,1
008842036:0,Chênée,50.608019,5.616073,,008842036,0
008842036:1,Chênée,50.608019,5.616073,1,008842036,0
008842036:2,Chênée,50.608019,5.616073,2,008842036,0
008842630,Tilff,50.570624,5.583937,,,1
008842630:0,Tilff,50.570624,5.583937,,008842630,0
008842630:1,Tilff,50.570624,5.583937,1,008842630,0
008842648,Méry,50.54762,5.587236,,,1
008842648:0,Méry,50.54762,5.587236,,008842648,0
008842648:1,Méry,50.54762,5.587236,1,008842648,0
008842655,Hony,50.539917,5.573563,,,1
008842655:0,Hony,50.539917,5.573563,,008842655,0
008842655:1,Hony,50.539917,5.573563,1,008842655,0
008842663,Esneux,50.530568,5.572565,,,1
008842663:0,Esneux,50.530568,5.572565,,008842663,0
008842663:1,Esneux,50.530568,5.572565,1,008842663,0
008842689,Poulseur,50.509209,5.578858,,,1
008842689:0,Poulseur,50.509209,5.578858,,008842689,0
008842689:1,Poulseur,50.509209,5.578858,1,008842689,0
008842689:2,Poulseur,50.509209,5.578858,2,008842689,0
008842705,Rivage,50.483285,5.587631,,,1
008842705:0,Rivage,50.483285,5.587631,,008842705,0
008842705:1,Rivage,50.483285,5.587631,1,008842705,0
008842705:2,Rivage,50.483285,5.587631,2,008842705,0
008842754,Aywaille,50.472938,5.672499,,,1
008842754:0,Aywaille,50.472938,5.672499,,008842754,0
008842754:1,Aywaille,50.472938,5.672499,1,008842754,0
008842754:2,Aywaille,50.472938,5.672499,2,008842754,0
008842838,Comblain-la-Tour,50.456865,5.566956,,,1
008842838:0,Comblain-la-Tour,50.456865,5.566956,,008842838,0
008842838:1,Comblain-la-Tour,50.456865,5.566956,1,008842838,0
008842838:2,Comblain-la-Tour,50.456865,5.566956,2,008842838,0
008842846,Hamoir,50.428181,5.533561,,,1
008842846:0,Hamoir,50.428181,5.533561,,008842846,0
008842846:1,Hamoir,50.428181,5.533561,1,008842846,0
008842846:2,Hamoir,50.428181,5.533561,2,008842846,0
008842853,Sy,50.403254,5.523565,,,1
008842853:0,Sy,50.403254,5.523565,,008842853,0
008842853:1,Sy,50.403254,5.523565,1,008842853,0
008842853:2,Sy,50.403254,5.523565,2,008842853,0
008843133,Sclessin,50.609844,5.558911,,,1
008843133:0,Sclessin,50.609844,5.558911,,008843133,0
008843133:1,Sclessin,50.609844,5.558911,1,008843133,0
008843133:2,Sclessin,50.609844,5.558911,2,008843133,0
008843141,Pont-de-Seraing,50.619651,5.510162,,,1
008843141:0,Pont-de-Seraing,50.619651,5.510162,,008843141,0
008843141:1,Pont-de-Seraing,50.619651,5.510162,1,008843141,0
008843141:2,Pont-de-Seraing,50.619651,5.510162,2,008843141,0
008843158,Jemeppe-sur-Meuse,50.618446,5.497874,,,1
008843158:0,Jemeppe-sur-Meuse,50.618446,5.497874,,008843158,0
008843158:1,Jemeppe-sur-Meuse,50.618446,5.497874,1,008843158,0
008843158:2,Jemeppe-sur-Meuse,50.618446,5.497874,2,008843158,0
008843166,Flemalle-Grande,50.605349,5.480983,,,1
008843166:0,Flemalle-Grande,50.605349,5.480983,,008843166,0
008843166:1,Flemalle-Grande,50.605349,5.480983,1,008843166,0
008843166:2,Flemalle-Grande,50.605349,5.480983,2,008843166,0
008843208,Flemalle-Haute,50.595308,5.457656,,,1
008843208:0,Flemalle-Haute,50.595308,5.457656,,008843208,0
008843208:1,Flemalle-Haute,50.595308,5.457656,1,008843208,0
008843208:2,Flemalle-Haute,50.595308,5.457656,2,008843208,0
008843208:3,Flemalle-Haute,50.595308,5.457656,3,008843208,0
008843208:4,Flemalle-Haute,50.595308,5.457656,4,008843208,0
008843224,Leman,50.600396,5.468309,,,1
008843224:0,Leman,50.600396,5.468309,,008843224,0
008843224:1,Leman,50.600396,5.468309,1,008843224,0
008843224:2,Leman,50.600396,5.468309,2,008843224,0
008843240,Engis,50.582957,5.401986,,,1
008843240:0,Engis,50.582957,5.401986,,008843240,0
008843307,Huy,50.527242,5.234211,,,1
008843307:0,Huy,50.527242,5.234211,,008843307,0
008843307:1,Huy,50.527242,5.234211,1,008843307,0
008843307:2,Huy,50.527242,5.234211,2,008843307,0
008843307:3,Huy,50.527242,5.234211,3,008843307,0
008843323,Ampsin,50.539215,5.289729,,,1
008843323:0,Ampsin,50.539215,5.289729,,008843323,0
008843331,Amay,50.546011,5.32049,,,1
008843331:0,Amay,50.546011,5.32049,,008843331,0
008843349,Haute-Flône,50.55349,5.330333,,,1
008843349:0,Haute-Flône,50.55349,5.330333,,008843349,0
008843406,Statte,50.528276,5.219676,,,1
008843406:0,Statte,50.528276,5.219676,,008843406,0
008843406:1,Statte,50.528276,5.219676,1,008843406,0
008843406:2,Statte,50.528276,5.219676,2,008843406,0
008843406:3,Statte,50.528276,5.219676,3,008843406,0
008843406:4,Statte,50.528276,5.219676,4,008843406,0
008843406:5,Statte,50.528276,5.219676,5,008843406,0
008843406:6,Statte,50.528276,5.219676,6,008843406,0
008843406:7,Statte,50.528276,5.219676,7,008843406,0
008843430,Bas-Oha,50.52263,5.190937,,,1
008843430:0,Bas-Oha,50.52263,5.190937,,008843430,0
008843430:1,Bas-Oha,50.52263,5.190937,1,008843430,0
008843430:2,Bas-Oha,50.52263,5.190937,2,008843430,0
008843901,Bressoux,50.643967,5.611057,,,1
008843901:0,Bressoux,50.643967,5.611057,,008843901,0
008843901:1,Bressoux,50.643967,5.611057,1,008843901,0
008843901:2,Bressoux,50.643967,5.611057,2,008843901,0
008844008,Verviers-Central,50.588135,5.854917,,,1
008844008:0,Verviers-Central,50.588135,5.854917,,008844008,0
008844008:1,Verviers-Central,50.588135,5.854917,1,008844008,0
008844008:2,Verviers-Central,50.588135,5.854917,2,008844008,0
008844008:3,Verviers-Central,50.588135,5.854917,3,008844008,0
008844008:4,Verviers-Central,50.588135,5.854917,4,008844008,0
008844008:5,Verviers-Central,50.588135,5.854917,5,008844008,0
008844057,Verviers-Palais,50.590921,5.865335,,,1
008844057:0,Verviers-Palais,50.590921,5.865335,,008844057,0
008844057:1,Verviers-Palais,50.590921,5.865335,1,008844057,0
008844057:2,Verviers-Palais,50.590921,5.865335,2,008844057,0
008844206,Pepinster,50.568179,5.80615,,,1
008844206:0,Pepinster,50.568179,5.80615,,008844206,0
008844206:1,Pepinster,50.568179,5.80615,1,008844206,0
008844206:2,Pepinster,50.568179,5.80615,2,008844206,0
008844206:3,Pepinster,50.568179,5.80615,3,008844206,0
008844230,Nessonvaux,50.572089,5.741581,,,1
008844230:0,Nessonvaux,50.572089,5.741581,,008844230,0
008844230:1,Nessonvaux,50.572089,5.741581,1,008844230,0
008844230:2,Nessonvaux,50.572089,5.741581,2,008844230,0
008844255,Fraipont,50.565059,5.723665,,,1
008844255:0,Fraipont,50.565059,5.723665,,008844255,0
008844255:1,Fraipont,50.565059,5.723665,1,008844255,0
008844255:2,Fraipont,50.565059,5.723665,2,008844255,0
008844271,Trooz,50.573213,5.688346,,,1
008844271:0,Trooz,50.573213,5.688346,,008844271,0
008844271:1,Trooz,50.573213,5.688346,1,008844271,0
008844271:2,Trooz,50.573213,5.688346,2,008844271,0
008844313,Pepinster-Cité,50.563405,5.804397,,,1
008844313:0,Pepinster-Cité,50.563405,5.804397,,008844313,0
008844313:1,Pepinster-Cité,50.563405,5.804397,1,008844313,0
008844321,Juslenville,50.544717,5.809935,,,1
008844321:0,Juslenville,50.544717,5.809935,,008844321,0
008844321:1,Juslenville,50.544717,5.809935,1,008844321,0
008844339,Theux,50.536159,5.815031,,,1
008844339:0,Theux,50.536159,5.815031,,008844339,0
008844339:1,Theux,50.536159,5.815031,1,008844339,0
008844339:2,Theux,50.536159,5.815031,2,008844339,0
008844347,Franchimont,50.525723,5.822223,,,1
008844347:0,Franchimont,50.525723,5.822223,,008844347,0
008844347:1,Franchimont,50.525723,5.822223,1,008844347,0
008844404,Spa,50.490305,5.855096,,,1
008844404:0,Spa,50.490305,5.855096,,008844404,0
008844404:1,Spa,50.490305,5.855096,1,008844404,0
008844420,Spa-Géronstère,50.489307,5.866207,,,1
008844420:0,Spa-Géronstère,50.489307,5.866207,,008844420,0
008844420:1,Spa-Géronstère,50.489307,5.866207,1,008844420,0
008844503,Welkenraedt,50.659707,5.975381,,,1
008844503:0,Welkenraedt,50.659707,5.975381,,008844503,0
008844503:1,Welkenraedt,50.659707,5.975381,1,008844503,0
008844503:2,Welkenraedt,50.659707,5.975381,2,008844503,0
008844503:3,Welkenraedt,50.659707,5.975381,3,008844503,0
008844503:4,Welkenraedt,50.659707,5.975381,4,008844503,0
008844503:5,Welkenraedt,50.659707,5.975381,5,008844503,0
008844503:6,Welkenraedt,50.659707,5.975381,6,008844503,0
008844545,Dolhain-Gileppe,50.616244,5.936494,,,1
008844545:0,Dolhain-Gileppe,50.616244,5.936494,,008844545,0
008844545:1,Dolhain-Gileppe,50.616244,5.936494,1,008844545,0
008844545:2,Dolhain-Gileppe,50.616244,5.936494,2,008844545,0
008844628,Eupen,50.635157,6.03711,,,1
008844628:0,Eupen,50.635157,6.03711,,008844628,0
008844628:1,Eupen,50.635157,6.03711,1,008844628,0
008844628:2,Eupen,50.635157,6.03711,2,008844628,0
008844644,Hergenrath,50.718209,6.041335,,,1
008844644:0,Hergenrath,50.718209,6.041335,,008844644,0
008844644:1,Hergenrath,50.718209,6.041335,1,008844644,0
008844644:2,Hergenrath,50.718209,6.041335,2,008844644,0
008845005,Gouvy,50.189409,5.953906,,,1
008845005:0,Gouvy,50.189409,5.953906,,008845005,0
008845005:1,Gouvy,50.189409,5.953906,1,008845005,0
008845005:2,Gouvy,50.189409,5.953906,2,008845005,0
008845146,Vielsalm,50.278933,5.909211,,,1
008845146:0,Vielsalm,50.278933,5.909211,,008845146,0
008845146:1,Vielsalm,50.278933,5.909211,1,008845146,0
