route_id,service_id,trip_id
IC4428,1164,IC442811641
IC4430,1165,IC443011651
IC4432,1166,IC443211661
IC4434,1167,IC443411671
IC4436,1168,IC443611681
IC4438,1169,IC443811691
IC4440,1170,IC444011701
IC4442,1171,IC444211711
IC4505,1172,IC450511721
IC4506,1173,IC450611731
IC4507,1174,IC450711741
IC4508,1175,IC450811751
IC4509,1176,IC450911761
IC4510,1177,IC451011771
IC4513,1178,IC451311781
IC4514,1179,IC451411791
IC4515,1180,IC451511801
IC4516,1181,IC451611811
IC4521,1182,IC452111821
IC4526,1183,IC452611831
IC4527,1184,IC452711841
IC4528,1185,IC452811851
IC4529,1186,IC452911861
IC4530,1187,IC453011871
IC4531,1188,IC453111881
IC4533,1189,IC453311891
IC4536,1190,IC453611901
IC4537,1191,IC453711911
IC4538,1192,IC453811921
IC4539,1193,IC453911931
IC4606,1194,IC460611941
IC4614,1195,IC461411951
IC4631,1196,IC463111961
IC4640,1197,IC464011971
IC5356,1198,IC535611981
IC5357,1199,IC535711991
IC5358,1200,IC535812001
IC5359,1201,IC535912011
IC5361,1202,IC536112021
IC5362,1203,IC536212031
IC5363,1204,IC536312041
IC5364,1205,IC536412051
IC5365,1206,IC536512061
IC5366,1207,IC536612071
IC5367,1208,IC536712081
IC5368,1209,IC536812091
IC5369,1210,IC536912101
IC5370,1211,IC537012111
IC5371,1212,IC537112121
IC5376,1213,IC537612131
IC5377,1214,IC537712141
IC5378,1215,IC537812151
IC5379,1216,IC537912161
IC5380,1217,IC538012171
IC5381,1218,IC538112181
IC5382,1219,IC538212191
IC5383,1220,IC538312201
IC5384,1221,IC538412211
IC5385,1222,IC538512221
IC5386,1223,IC538612231
IC5387,1224,IC538712241
IC5388,1225,IC538812251
IC5389,1226,IC538912261
IC5390,1227,IC539012271
IC5391,1228,IC539112281
IC5392,1229,IC539212291
IC5393,1230,IC539312301
IC9211,1231,IC921112311
IC9212,1232,IC921212321
IC9219,1233,IC921912331
IC9223,1234,IC922312341
IC9240,1235,IC924012351
IC9251,1236,IC925112361
IC9255,1237,IC925512371
IC9259,1238,IC925912381
IC9271,308,IC92713081
IC9272,309,IC92723091
IC19701,1239,IC1970112391
IC19702,1240,IC1970212401
IC19704,1241,IC1970412411
IC19705,1242,IC1970512421
IC19713,1243,IC1971312431
IC19715,1244,IC1971512441
IC19716,1245,IC1971612451
IC19719,1246,IC1971912461
IC19729,1247,IC1972912471
IC19736,1248,IC1973612481
IC19737,1249,IC1973712491
IC19741,1250,IC1974112501
IC19900,1251,IC1990012511
IC19901,1252,IC1990112521
IC19903,1253,IC1990312531
IC19904,1254,IC1990412541
IC19905,1255,IC1990512551
IC19906,1256,IC1990612561
IC19909,1257,IC1990912571
IC19912,1258,IC1991212581
IC19914,1259,IC1991412591
IC19915,1260,IC1991512601
IC19918,1261,IC1991812611
IC19919,1262,IC1991912621
IC19922,1263,IC1992212631
IC19927,1264,IC1992712641
IC19928,1265,IC1992812651
IC19932,1266,IC1993212661
IC19933,1267,IC1993312671
IC19938,1268,IC1993812681
IC19941,1269,IC1994112691
IC19945,1270,IC1994512701
IC19946,1271,IC1994612711
IC19951,1272,IC1995112721
IC19952,1273,IC1995212731
IC19953,1274,IC1995312741
IC19956,1275,IC1995612751
IC19958,1276,IC1995812761
IC19959,1277,IC1995912771
IC19962,1278,IC1996212781
IC19963,1279,IC1996312791
IC19966,1280,IC1996612801
IC19967,1281,IC1996712811
IC19970,1282,IC1997012821
IC19974,1283,IC1997412831
ICE18,1284,ICE1812841
L594,386,L5943861
L1572,1285,L157212851
L1656,1286,L165612861
L1657,1287,L165712871
L1658,1288,L165812881
L1659,1289,L165912891
L1660,1290,L166012901
L1661,1291,L166112911
L1662,1292,L166212921
L1663,1293,L166312931
L1664,1294,L166412941
L1665,1295,L166512951
L1666,1296,L166612961
L1667,1297,L166712971
L1668,1298,L166812981
L1669,1299,L166912991
L1670,1300,L167013001
L1671,1301,L167113011
L1672,1302,L167213021
L1676,1303,L167613031
L1677,1304,L167713041
L1678,1305,L167813051
L1679,1306,L167913061
L1680,1307,L168013071
L1681,1308,L168113081
L1682,1309,L168213091
L1683,1310,L168313101
L1684,1311,L168413111
L1685,1312,L168513121
L1686,1313,L168613131
L1687,1314,L168713141
L1688,1315,L168813151
L1689,1316,L168913161
L1690,1317,L169013171
L1691,1318,L169113181
L1768,1319,L176813191
L1773,411,L17734111
L1794,413,L17944131
L2456,1320,L245613201
L2457,1321,L245713211
L2458,1322,L245813221
L2459,1323,L245913231
L2460,1324,L246013241
L2461,1325,L246113251
L2462,1326,L246213261
L2463,1327,L246313271
L2464,1328,L246413281
L2465,1329,L246513291
L2466,1330,L246613301
L2467,1331,L246713311
L2468,1332,L246813321
L2469,1333,L246913331
L2470,1334,L247013341
L2471,1335,L247113351
L2472,1336,L247213361
L2475,1338,L247513381
L2476,1339,L247613391
L2477,1340,L247713401
L2478,1341,L247813411
L2479,1342,L247913421
L2481,1343,L248113431
L2482,1344,L248213441
L2483,1345,L248313451
L2484,1346,L248413461
L2485,1347,L248513471
L2486,1348,L248613481
L2487,1349,L248713491
L2489,1350,L248913501
L2490,1351,L249013511
L2491,1352,L249113521
L2492,1353,L249213531
L2493,1354,L249313541
L2656,1355,L265613551
L2658,1356,L265813561
L2660,1357,L266013571
L2661,1358,L266113581
L2662,1359,L266213591
L2664,1360,L266413601
L2669,1361,L266913611
L2670,1362,L267013621
L2671,1363,L267113631
L2672,1364,L267213641
L2673,1365,L267313651
L2675,1366,L267513661
L2676,1367,L267613671
L2680,1368,L268013681
L2681,1369,L268113691
L2683,1370,L268313701
L2684,1371,L268413711
L2685,1372,L268513721
L2686,1373,L268613731
L2690,1374,L269013741
L2691,1375,L269113751
L2692,1376,L269213761
L2758,1377,L275813771
L2761,1378,L276113781
L2764,1379,L276413791
L2767,1380,L276713801
L2768,1381,L276813811
L2770,1382,L277013821
L2771,1383,L277113831
L2773,467,L27734671
L2777,1384,L277713841
L2788,1385,L278813851
L2789,1386,L278913861
L2856,1387,L285613871
L2859,1388,L285913881
L2860,1389,L286013891
L2861,1390,L286113901
L2862,1391,L286213911
L2863,1392,L286313921
L2864,1393,L286413931
L2865,1394,L286513941
L2866,1395,L286613951
L2869,1396,L286913961
L2870,1397,L287013971
L2871,1398,L287113981
L2877,1399,L287713991
L2878,1400,L287814001
L2879,1401,L287914011
L2881,1402,L288114021
L2882,1403,L288214031
L2885,1404,L288514041
L2888,1405,L288814051
L2891,1406,L289114061
L3055,1408,L305514081
L3076,1409,L307614091
L3655,1410,L365514101
L3656,1411,L365614111
L3657,1412,L365714121
L3658,1413,L365814131
L3659,1414,L365914141
L3660,1415,L366014151
L3661,1416,L366114161
L3662,1417,L366214171
L3663,1418,L366314181
L3664,1419,L366414191
L3665,1420,L366514201
L3666,1421,L366614211
L3667,1422,L366714221
L3668,1423,L366814231
L3669,1424,L366914241
L3670,1425,L367014251
L3671,1426,L367114261
L3676,1427,L367614271
L3677,1428,L367714281
L3678,1429,L367814291
L3679,1430,L367914301
L3680,1431,L368014311
L3681,1432,L368114321
L3682,1433,L368214331
L3683,1434,L368314341
L3684,1435,L368414351
L3685,1436,L368514361
L3686,1437,L368614371
L3687,1438,L368714381
L3688,1439,L368814391
L3689,1440,L368914401
L3690,1441,L369014411
L3691,1442,L369114421
L3692,1443,L369214431
L3693,1444,L369314441
L3755,1445,L375514451
L3757,1446,L375714461
L3758,1447,L375814471
L3759,1448,L375914481
L3760,1449,L376014491
L3761,1450,L376114501
L3762,1451,L376214511
L3763,1452,L376314521
L3764,1453,L376414531
L3765,1454,L376514541
L3767,1455,L376714551
L3768,1456,L376814561
L3777,1457,L377714571
L3780,1458,L378014581
L3781,1459,L378114591
L3782,1460,L378214601
L3783,1461,L378314611
L3784,1462,L378414621
L3785,1463,L378514631
L3786,1464,L378614641
L3787,1465,L378714651
L3788,1466,L378814661
L3789,1467,L378914671
L4057,1468,L405714681
L4058,1469,L405814691
L4059,1470,L405914701
L4060,1471,L406014711
L4061,1472,L406114721
L4062,1473,L406214731
L4063,1474,L406314741
L4064,1475,L406414751
L4065,1476,L406514761
L4066,1477,L406614771
L4067,1478,L406714781
L4068,1479,L406814791
L4069,1480,L406914801
L4070,1481,L407014811
L4254,1482,L425414821
L4255,1483,L425514831
L4257,1484,L425714841
L4258,1485,L425814851
L4259,1486,L425914861
L4260,1487,L426014871
L4261,1488,L426114881
L4262,1489,L426214891
L4263,1490,L426314901
L4264,1491,L426414911
L4265,1492,L426514921
L4266,1493,L426614931
L4267,1494,L426714941
L4268,1495,L426814951
L4269,1496,L426914961
L4276,1497,L427614971
L4277,1498,L427714981
L4278,1499,L427814991
L4279,1500,L427915001
L4280,1501,L428015011
L4281,1502,L428115021
L4282,1503,L428215031
L4283,1504,L428315041
L4284,1505,L428415051
L4285,1506,L428515061
L4286,1507,L428615071
L4287,1508,L428715081
L4288,1509,L428815091
L4289,1510,L428915101
L4290,1511,L429015111
L4291,1512,L429115121
L4292,1513,L429215131
L4356,1514,L435615141
L4357,1515,L435715151
L4358,1516,L435815161
L4359,1517,L435915171
L4360,1518,L436015181
L4361,1519,L436115191
L4362,1520,L436215201
L4363,1521,L436315211
L4364,1522,L436415221
L4365,1523,L436515231
L4366,1524,L436615241
L4367,1525,L436715251
L4368,1526,L436815261
L4369,1527,L436915271
L4370,1528,L437015281
L4376,1529,L437615291
L4377,1530,L437715301
L4378,1531,L437815311
L4379,1532,L437915321
L4380,1533,L438015331
L4381,1534,L438115341
L4382,1535,L438215351
L4383,1536,L438315361
L4384,1537,L438415371
L4385,1538,L438515381
L4386,1539,L438615391
L4387,1540,L438715401
L4388,1541,L438815411
L4389,1542,L438915421
L4477,1543,L447715431
L4478,1544,L447815441
L4479,1545,L447915451
L4480,1546,L448015461
L4481,1547,L448115471
L4482,1548,L448215481
L4483,1549,L448315491
L4484,1550,L448415501
L4485,1551,L448515511
L4486,1552,L448615521
L4487,1553,L448715531
L4489,1554,L448915541
L4490,1555,L449015551
L4491,1556,L449115561
L4572,1557,L457215571
L4576,1558,L457615581
L4705,1559,L470515591
L4706,1560,L470615601
L4707,1561,L470715611
L4708,1562,L470815621
L4709,1563,L470915631
L4710,1564,L471015641
L4711,1565,L471115651
L4730,1566,L473015661
L4731,1567,L473115671
L4732,1568,L473215681
L4733,1569,L473315691
L4734,1570,L473415701
L4735,1571,L473515711
L4736,1572,L473615721
L4853,1573,L485315731
L4854,1574,L485415741
L4855,1575,L485515751
L4856,1576,L485615761
L4857,1577,L485715771
L4858,1578,L485815781
L4859,1579,L485915791
L4860,1580,L486015801
L4861,1581,L486115811
L4862,1582,L486215821
L4863,1583,L486315831
L4864,1584,L486415841
L4865,1585,L486515851
L4866,1586,L486615861
L4867,1587,L486715871
L4868,1588,L486815881
L4869,1589,L486915891
L4870,1590,L487015901
L4871,1591,L487115911
L4876,1592,L487615921
L4877,1593,L487715931
L4878,1594,L487815941
L4879,1595,L487915951
L4880,1596,L488015961
L4881,1597,L488115971
L4882,1598,L488215981
L4883,1599,L488315991
L4884,1600,L488416001
L4885,1601,L488516011
L4886,1602,L488616021
L4887,1603,L488716031
L4888,1604,L488816041
L4889,1605,L488916051
L4890,1606,L489016061
L4891,1607,L489116071
L4893,1608,L489316081
L4894,1609,L489416091
L4954,1610,L495416101
L4955,1611,L495516111
L4977,1612,L497716121
L4980,1613,L498016131
L4981,1614,L498116141
L4982,1615,L498216151
L4984,1616,L498416161
L4985,1617,L498516171
L4986,1618,L498616181
L4988,1619,L498816191
L4989,1620,L498916201
L4990,1621,L499016211
L4991,1622,L499116221
L5020,1623,L502016231
L5050,1624,L505016241
L5079,1625,L507916251
L5080,1626,L508016261
L5081,1627,L508116271
L5156,1628,L515616281
L5157,1629,L515716291
L5158,1630,L515816301
L5159,1631,L515916311
L5160,1632,L516016321
L5161,1633,L516116331
L5162,1634,L516216341
L5163,1635,L516316351
L5164,1636,L516416361
L5165,1637,L516516371
L5166,1638,L516616381
L5167,1639,L516716391
L5168,1640,L516816401
L5178,1641,L517816411
L5179,1642,L517916421
L5180,1643,L518016431
L5181,1644,L518116441
L5182,1645,L518216451
L5183,1646,L518316461
L5184,1647,L518416471
L5185,1648,L518516481
L5186,1649,L518616491
L5187,1650,L518716501
L5188,1651,L518816511
L5189,1652,L518916521
L5190,1653,L519016531
L5555,1654,L555516541
L5556,1655,L555616551
L5557,1656,L555716561
L5558,1657,L555816571
L5559,1658,L555916581
L5560,1659,L556016591
L5562,1660,L556216601
L5564,1661,L556416611
L5566,1662,L556616621
L5568,1663,L556816631
L5570,1664,L557016641
L5576,1665,L557616651
L5577,1666,L557716661
L5578,1667,L557816671
L5580,1668,L558016681
L5582,1669,L558216691
L5584,1670,L558416701
L5588,1671,L558816711
L5590,1672,L559016721
L5592,1673,L559216731
L5656,1674,L565616741
L5657,1675,L565716751
L5658,1676,L565816761
L5659,1677,L565916771
L5660,1678,L566016781
L5661,1679,L566116791
L5662,1680,L566216801
L5663,1681,L566316811
L5664,1682,L566416821
L5665,1683,L566516831
L5666,1684,L566616841
L5667,1685,L566716851
L5668,1686,L566816861
L5669,1687,L566916871
L5670,1688,L567016881
L5671,1689,L567116891
L5672,1690,L567216901
L5673,1691,L567316911
L5676,1692,L567616921
L5677,1693,L567716931
L5678,1694,L567816941
L5679,1695,L567916951
L5680,1696,L568016961
L5681,1697,L568116971
L5682,1698,L568216981
L5683,1699,L568316991
L5684,1700,L568417001
L5685,1701,L568517011
L5686,1702,L568617021
L5687,1703,L568717031
L5688,1704,L568817041
L5689,1705,L568917051
L5690,1706,L569017061
L5691,1707,L569117071
L5692,1708,L569217081
L5756,1709,L575617091
L5757,1710,L575717101
L5758,1711,L575817111
L5759,1712,L575917121
L5760,1713,L576017131
L5761,1714,L576117141
L5762,1715,L576217151
L5763,1716,L576317161
L5764,1717,L576417171
L5765,1718,L576517181
L5766,1719,L576617191
L5767,1720,L576717201
L5768,1721,L576817211
L5769,1722,L576917221
L5770,1723,L577017231
L5776,1724,L577617241
L5777,1725,L577717251
L5778,1726,L577817261
L5779,1727,L577917271
L5780,1728,L578017281
L5781,1729,L578117291
L5782,1730,L578217301
L5783,1731,L578317311
L5784,1732,L578417321
L5785,1733,L578517331
L5787,1734,L578717341
L5788,1735,L578817351
L5789,1736,L578917361
L5790,1737,L579017371
L5791,1738,L579117381
L5856,1739,L585617391
L5858,1740,L585817401
L5860,1741,L586017411
L5862,1742,L586217421
L5864,1743,L586417431
L5866,1744,L586617441
L5868,1745,L586817451
L5870,1746,L587017461
L5877,1747,L587717471
L5879,1748,L587917481
L5887,1749,L588717491
L5889,1750,L588917501
L5891,1751,L589117511
L5905,1752,L590517521
L5906,1753,L590617531
L5907,1754,L590717541
L5908,1755,L590817551
L5912,1756,L591217561
L5916,1757,L591617571
L5917,1758,L591717581
L5918,1759,L591817591
L5919,1760,L591917601
L5958,1761,L595817611
L5960,1762,L596017621
L5962,1763,L596217631
L5964,1764,L596417641
L5968,1765,L596817651
L5970,1766,L597017661
L5972,1767,L597217671
L5976,1768,L597617681
L5978,1769,L597817691
L5980,1770,L598017701
L5982,1771,L598217711
L5984,1772,L598417721
L5986,1773,L598617731
L5988,1774,L598817741
L5990,1775,L599017751
L5992,1776,L599217761
L6071,1777,L607117771
L6156,1778,L615617781
L6191,1779,L619117791
L6257,1780,L625717801
L6259,1781,L625917811
L6261,1782,L626117821
L6263,1783,L626317831
L6265,1784,L626517841
L6267,1785,L626717851
L6269,1786,L626917861
L6271,1787,L627117871
L6272,1788,L627217881
L6276,1789,L627617891
L6278,1790,L627817901
L6280,1791,L628017911
L6282,1792,L628217921
L6284,1793,L628417931
L6286,1794,L628617941
L6288,1795,L628817951
L6290,1796,L629017961
L6356,1797,L635617971
L6376,1798,L637617981
L6392,1799,L639217991
L6455,1800,L645518001
L6456,1801,L645618011
L6457,1802,L645718021
L6458,1803,L645818031
L6459,1804,L645918041
L6460,1805,L646018051
L6461,1806,L646118061
L6462,1807,L646218071
L6463,1808,L646318081
L6464,1809,L646418091
L6465,1810,L646518101
L6466,1811,L646618111
L6467,1812,L646718121
L6468,1813,L646818131
L6469,1814,L646918141
L6470,1815,L647018151
L6471,1816,L647118161
L6491,1817,L649118171
L6492,1818,L649218181
P7054,1819,P705418191
P7094,1820,P709418201
P7181,1821,P718118211
P7182,1822,P718218221
P7215,1823,P721518231
P7291,1824,P729118241
P7303,1825,P730318251
P7307,1826,P730718261
P7484,1827,P748418271
P7511,1828,P751118281
P7520,1829,P752018291
P7521,1830,P752118301
P7606,1831,P760618311
P7608,1832,P760818321
P7610,1833,P761018331
P7611,1834,P761118341
P7612,1835,P761218351
P7661,1836,P766118361
P7666,1837,P766618371
P7667,1838,P766718381
P7668,1839,P766818391
P7677,1840,P767718401
P7683,1841,P768318411
P7686,1842,P768618421
P7687,1843,P768718431
P7688,1844,P768818441
P7689,1845,P768918451
P7694,1846,P769418461
P7696,1847,P769618471
P7710,1848,P771018481
P7711,1849,P771118491
P7712,1850,P771218501
P7713,1851,P771318511
P7714,1852,P771418521
P7717,1853,P771718531
P7751,1854,P775118541
P7791,1855,P779118551
P7792,1856,P779218561
P7793,1857,P779318571
P7861,1858,P786118581
P7880,1859,P788018591
P7957,1860,P795718601
P7958,1861,P795818611
P8053,1862,P805318621
P8214,1863,P821418631
P8282,1864,P828218641
P8292,1865,P829218651
P8302,1866,P830218661
P8307,1867,P830718671
P8444,1868,P844418681
P8484,1869,P848418691
P8485,1870,P848518701
P8581,1871,P858118711
P8582,1872,P858218721
P8606,1873,P860618731
P8614,1874,P861418741
P8617,1875,P861718751
P8618,1876,P861818761
P8619,1877,P861918771
P8620,1878,P862018781
P8622,1879,P862218791
P8626,1880,P862618801
P8627,1881,P862718811
P8641,1882,P864118821
P8643,1883,P864318831
P8664,1884,P866418841
P8665,1885,P866518851
P8666,1886,P866618861
P8667,1887,P866718871
P8668,1888,P866818881
P8669,1889,P866918891
P8686,1890,P868618901
P8693,1891,P869318911
P8711,1892,P871118921
P8712,1893,P871218931
P8713,1894,P871318941
P8714,1895,P871418951
P8791,1896,P879118961
P8952,1897,P895218971
P8953,1898,P895318981
P8958,1899,P895818991
TGV9809,1900,TGV980919001
TGV9836,1901,TGV983619011
TGV9861,1902,TGV986119021
IC5358,1903,IC535819031
IC5377,1904,IC537719041
IC19703,1905,IC1970319051
IC19706,1906,IC1970619061
IC19727,1907,IC1972719071
IC19731,1908,IC1973119081
IC19907,1909,IC1990719091
IC19908,1910,IC1990819101
IC19910,1911,IC1991019111
IC19911,1912,IC1991119121
IC19923,1913,IC1992319131
IC19924,1914,IC1992419141
IC19929,1915,IC1992919151
IC19934,1916,IC1993419161
IC19935,1917,IC1993519171
IC19940,1918,IC1994019181
IC19947,1919,IC1994719191
IC19948,1920,IC1994819201
IC19955,1921,IC1995519211
IC19971,1922,IC1997119221
IC19976,1923,IC1997619231
L4257,1924,L425719241
L4259,1925,L425919251
L4261,1926,L426119261
L4263,1927,L426319271
L4265,1928,L426519281
L4267,1929,L426719291
L4269,1930,L426919301
L4271,1931,L427119311
IC1944,57,IC1944571
L3092,1932,L309219321
L3173,515,L31735151
L5172,1933,L517219331
IC2043,1934,IC204319341
IC3118,1936,IC311819361
IC3141,1937,IC314119371
L3079,1939,L307919391
L3359,1940,L335919401
L3360,1941,L336019411
L3361,1942,L336119421
L3362,1943,L336219431
L3363,1944,L336319441
L3364,1945,L336419451
L3365,1946,L336519461
L3366,1947,L336619471
L3367,1948,L336719481
L3368,1949,L336819491
L3369,1950,L336919501
L3370,1951,L337019511
L3378,1952,L337819521
L3379,1953,L337919531
L3380,1954,L338019541
L3381,1955,L338119551
L3382,1956,L338219561
L3383,1957,L338319571
L3384,1958,L338419581
L3385,1959,L338519591
L3389,1960,L338919601
L3390,1961,L339019611
L3391,1962,L339119621
L3992,1963,L399219631
L3993,1964,L399319641
L4956,1965,L495619651
L4958,1966,L495819661
L4968,1967,L496819671
L4978,1968,L497819681
L4979,1969,L497919691
L4983,1970,L498319701
L4987,1971,L498719711
L7976,1972,L797619721
L7979,1973,L797919731
L8576,1974,L857619741
L8651,1975,L865119751
L8973,1976,L897319761
P2357,1977,P235719771
P2378,1978,P237819781
P2379,1979,P237919791
P2380,1980,P238019801
P2389,1981,P238919811
P4156,1982,P415619821
P4167,1983,P416719831
P4168,1984,P416819841
P4176,1985,P417619851
P4177,1986,P417719861
P4188,1987,P418819871
P7092,1988,P709219881
P7096,1989,P709619891
P7097,1990,P709719901
P7200,1991,P720019911
P7209,1992,P720919921
P7214,1993,P721419931
P7282,1994,P728219941
P7283,1995,P728319951
P7290,1996,P729019961
P7300,1997,P730019971
P7301,1998,P730119981
P7306,1999,P730619991
P7311,2000,P731120001
P7361,2001,P736120011
P7362,2002,P736220021
P7363,2003,P736320031
P7378,2004,P737820041
P7400,2005,P740020051
P7401,2006,P740120061
P7445,2007,P744520071
P7461,2008,P746120081
P7481,2009,P748120091
P7485,2010,P748520101
P7486,2011,P748620111
P7487,2012,P748720121
P7488,2013,P748820131
P7490,2014,P749020141
P7495,2015,P749520151
P7580,2016,P758020161
P7593,2017,P759320171
P7621,2018,P762120181
P7650,2019,P765020191
P7651,2020,P765120201
P7652,2021,P765220211
P7653,2022,P765320221
P7670,2023,P767020231
P7671,2024,P767120241
P7675,2025,P767520251
P7689,2026,P768920261
P7715,2027,P771520271
P7722,2028,P772220281
P7724,2029,P772420291
P7752,2030,P775220301
P7753,2031,P775320311
P7771,2032,P777120321
P7772,2033,P777220331
P7773,2034,P777320341
P7776,2035,P777620351
P7780,2036,P778020361
P7790,2037,P779020371
P7794,2038,P779420381
P7795,2039,P779520391
P7864,2040,P786420401
P7874,2041,P787420411
P7881,2042,P788120421
P7922,2043,P792220431
P7923,2044,P792320441
P7980,2045,P798020451
P7981,2046,P798120461
P7982,2047,P798220471
P7983,2048,P798320481
P7984,2049,P798420491
P7985,2050,P798520501
P7986,2051,P798620511
P7987,2052,P798720521
P8054,2053,P805420531
P8092,2054,P809220541
P8094,2055,P809420551
P8098,2056,P809820561
P8200,2057,P820020571
P8209,2058,P820920581
P8215,2059,P821520591
P8281,2060,P828120601
P8283,2061,P828320611
P8291,2062,P829120621
P8293,2063,P829320631
P8301,2064,P830120641
P8303,2065,P830320651
P8304,2066,P830420661
P8305,2067,P830520671
P8306,2068,P830620681
P8336,2069,P833620691
P8362,2070,P836220701
P8364,2071,P836420711
P8385,2072,P838520721
P8386,2073,P838620731
P8388,2074,P838820741
P8389,2075,P838920751
P8390,2076,P839020761
P8397,2077,P839720771
P8401,2078,P840120781
